Datum;ID_Omg;Vecka;M1-1;M1-X;M1-2;M2-1;M2-X;M2-2;M3-1;M3-X;M3-2;M4-1;M4-X;M4-2;M5-1;M5-X;M5-2;M6-1;M6-X;M6-2;M7-1;M7-X;M7-2;M8-1;M8-X;M8-2;M9-1;M9-X;M9-2;M10-1;M10-X;M10-2;M11-1;M11-X;M11-2;M12-1;M12-X;M12-2;M13-1;M13-X;M13-2;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;13 rätt;12 rätt;11 rätt;10 rätt;Vinnare 13;Vinnare 12;Vinnare 11;Vinnare 10;Omsättning;JackPott_Milj;Correct_Row;True_Rank
2025-04-02;2458;14;71.0;19.0;10.0;46.0;25.0;29.0;82.0;12.0;6.0;56;22.0;22.0;71;18.0;11.0;16.0;25.0;59.0;30.0;26.0;44.0;32;27.0;41.0;46.0;25.0;29.0;39.0;32.0;29.0;57.0;22.0;21.0;26.0;27.0;47.0;44.0;26.0;30.0;1;2;1;1;2;X;X;2;1;1;1;1;2;170947;2042;96;27;22.0;497.0;5715;41769;7097485;3.5;12112XX211112;88704
2025-04-06;2459;14;29.0;27.0;44.0;22.0;26.0;52.0;30.0;26.0;44.0;71;17.0;12.0;41;29.0;30.0;56.0;24.0;20.0;52.0;28.0;20.0;27;29.0;44.0;42.0;29.0;29.0;44.0;27.0;29.0;49.0;28.0;23.0;37.0;28.0;35.0;33.0;28.0;39.0;X;1;X;1;X;2;X;2;X;1;X;X;2;2399911;24614;798;188;1.0;55.0;925;8183;9467107;;X1X1X2X2X1XX2;745870
2025-04-09;2460;15;69.0;18.0;13.0;68.0;20.0;12.0;57.0;23.0;20.0;35;29.0;36.0;57;25.0;18.0;36.0;30.0;34.0;40.0;30.0;30.0;55;23.0;22.0;26.0;27.0;47.0;29.0;29.0;42.0;18.0;20.0;62.0;14.0;21.0;65.0;77.0;15.0;8.0;1;1;1;2;1;2;X;X;1;X;2;2;1;7464;208;0;0;170.0;3427.0;29360;144084;5005767;;111212XX1X221;2193
2025-04-13;2461;15;74.0;16.0;10.0;58.0;23.0;19.0;73.0;16.0;11.0;43;26.0;31.0;36;30.0;34.0;57.0;25.0;18.0;32.0;33.0;35.0;59;25.0;16.0;18.0;23.0;59.0;43.0;26.0;31.0;59.0;22.0;19.0;49.0;26.0;25.0;45.0;27.0;28.0;1;1;X;1;X;X;X;1;2;2;2;1;2;121212;1704;82;26;33.0;868.0;9811;63199;10347709;4.0;11X1XXX122212;115794
2025-04-16;2462;16;59.0;22.0;19.0;36.0;27.0;37.0;53.0;25.0;22.0;54;25.0;21.0;57;23.0;20.0;38.0;25.0;37.0;71.0;18.0;11.0;66;20.0;14.0;70.0;18.0;12.0;21.0;24.0;55.0;37.0;28.0;35.0;32.0;27.0;41.0;50.0;27.0;23.0;2;X;1;2;X;2;1;1;X;X;1;1;X;1252132;22784;781;170;1.0;31.0;493;4705;4939378;;2X12X211XX11X;558744
2025-04-20;2463;16;8.0;14.0;78.0;33.0;27.0;40.0;48.0;27.0;25.0;11;20.0;69.0;41;25.0;34.0;37.0;28.0;35.0;28.0;31.0;41.0;40;33.0;27.0;55.0;24.0;21.0;45.0;31.0;24.0;55.0;25.0;20.0;37.0;29.0;34.0;68.0;18.0;14.0;2;2;2;2;2;2;1;X;1;X;X;X;1;47619;1031;56;19;63.0;1407.0;14113;85020;10146252;3.0;2222221X1XXX1;37822
2025-04-23;2464;17;66.0;21.0;13.0;54.0;24.0;22.0;59.0;22.0;19.0;38;27.0;35.0;21;26.0;53.0;64.0;20.0;16.0;41.0;30.0;29.0;74;17.0;9.0;39.0;27.0;34.0;21.0;25.0;54.0;51.0;24.0;25.0;30.0;29.0;41.0;45.0;31.0;24.0;X;2;1;1;2;2;1;1;1;2;1;X;1;61786;1364;64;19;20.0;511.0;5925;41215;4874637;;X2112211121X1;52857
2025-04-27;2465;17;21.0;24.0;55.0;78.0;13.0;9.0;57.0;23.0;20.0;55;25.0;20.0;57;25.0;18.0;68.0;21.0;11.0;40.0;27.0;33.0;58;24.0;18.0;42.0;25.0;33.0;66.0;20.0;14.0;18.0;24.0;58.0;49.0;25.0;26.0;37.0;30.0;33.0;2;1;X;2;1;1;1;X;2;1;2;X;X;30072;668;33;0;82.0;2081.0;22320;133742;9727603;;21X2111X212XX;24799
2025-05-01;2466;18;12.0;19.0;69.0;51.0;27.0;22.0;76.0;15.0;9.0;56;24.0;20.0;45;27.0;28.0;21.0;26.0;53.0;72.0;18.0;10.0;49;29.0;22.0;40.0;32.0;28.0;65.0;21.0;14.0;43.0;26.0;31.0;37.0;24.0;39.0;38.0;28.0;34.0;2;2;1;1;2;2;1;X;1;1;X;1;X;25880;393;21;0;133.0;2668.0;26819;148275;7342867;2.5;2211221X11X1X;7303
2025-05-04;2467;18;43.0;28.0;29.0;57.0;23.0;20.0;33.0;26.0;41.0;43;26.0;31.0;40;30.0;30.0;58.0;25.0;17.0;51.0;25.0;24.0;19;22.0;59.0;28.0;32.0;40.0;40.0;29.0;31.0;40.0;27.0;33.0;41.0;25.0;34.0;31.0;26.0;43.0;1;1;X;X;X;1;1;2;2;X;X;X;X;72092;1453;84;29;54.0;1048.0;9882;58143;10650038;3.5;11XXX1122XXXX;86512
2025-05-08;2468;19;84.0;11.0;5.0;46.0;27.0;27.0;33.0;25.0;42.0;39;28.0;33.0;35;31.0;34.0;43.0;30.0;27.0;43.0;26.0;31.0;36;28.0;36.0;47.0;24.0;29.0;23.0;24.0;53.0;37.0;27.0;36.0;48.0;24.0;28.0;48.0;26.0;26.0;1;1;2;1;2;2;1;2;X;2;2;1;2;33620;754;41;15;38.0;955.0;9407;53085;5039777;;11212212X2212;18270
2025-05-11;2469;19;47.0;27.0;26.0;49.0;25.0;26.0;72.0;17.0;11.0;35;26.0;39.0;49;23.0;28.0;51.0;29.0;20.0;59.0;23.0;18.0;17;23.0;60.0;23.0;23.0;54.0;16.0;23.0;61.0;74.0;18.0;8.0;35.0;25.0;40.0;48.0;25.0;27.0;X;2;X;2;1;1;X;2;2;2;X;2;X;371664;8012;305;74;6.0;157.0;2249;19299;8796783;;X2X211X222X2X;284797
2025-05-14;2470;20;72.0;18.0;10.0;44.0;28.0;28.0;68.0;20.0;12.0;34;29.0;37.0;36;27.0;37.0;67.0;20.0;13.0;25.0;28.0;47.0;39;29.0;32.0;18.0;22.0;60.0;41.0;26.0;33.0;49.0;26.0;25.0;46.0;28.0;26.0;51.0;26.0;23.0;1;1;1;1;X;1;2;1;X;2;X;1;1;31167;684;34;0;37.0;950.0;10255;64488;4549045;;1111X121X2X11;9227
2025-05-18;2471;20;48.0;26.0;26.0;34.0;30.0;36.0;49.0;24.0;27.0;40;27.0;33.0;60;23.0;17.0;15.0;22.0;63.0;36.0;29.0;35.0;71;19.0;10.0;54.0;24.0;22.0;42.0;31.0;27.0;50.0;29.0;21.0;81.0;13.0;6.0;25.0;26.0;49.0;1;2;2;1;X;X;1;1;2;2;1;1;X;343754;4427;160;41;9.0;300.0;4519;36579;9288240;3.0;1221XX112211X;177671
2025-05-21;2472;21;33.0;29.0;38.0;72.0;17.0;11.0;31.0;29.0;40.0;29;31.0;40.0;28;28.0;44.0;44.0;26.0;30.0;45.0;26.0;29.0;60;22.0;18.0;43.0;25.0;32.0;69.0;18.0;13.0;39.0;27.0;34.0;49.0;26.0;25.0;54.0;26.0;20.0;1;1;X;2;1;1;X;1;1;X;X;2;X;511455;11096;524;112;2.0;52.0;600;5812;4035153;;11X211X11XX2X;363141
2025-05-24;2473;21;40.0;32.0;28.0;29.0;30.0;41.0;23.0;26.0;51.0;63;22.0;15.0;64;20.0;16.0;50.0;25.0;25.0;82.0;12.0;6.0;12;16.0;72.0;14.0;20.0;66.0;11.0;16.0;73.0;38.0;29.0;33.0;58.0;23.0;19.0;35.0;28.0;37.0;2;X;2;X;2;1;1;X;2;1;1;1;1;475495;7382;305;79;3.0;109.0;1438;11573;5627162;;2X2X211X21111;265747
2025-05-28;2474;22;20.0;26.0;54.0;60.0;20.0;20.0;33.0;27.0;40.0;51;24.0;25.0;59;22.0;19.0;57.0;22.0;21.0;56.0;24.0;20.0;54;23.0;23.0;62.0;22.0;16.0;34.0;27.0;39.0;43.0;29.0;28.0;61.0;22.0;17.0;51.0;24.0;25.0;2;2;2;1;X;1;1;X;X;2;X;1;2;517234;4987;170;42;2.0;117.0;1868;15587;4080743;;2221X11XX2X12;187344
2025-06-01;2475;22;31.0;28.0;41.0;64.0;21.0;15.0;37.0;27.0;36.0;47;26.0;27.0;36;27.0;37.0;38.0;29.0;33.0;38.0;27.0;35.0;46;23.0;31.0;34.0;26.0;40.0;40.0;29.0;31.0;43.0;27.0;30.0;53.0;25.0;22.0;51.0;25.0;24.0;1;1;X;X;2;X;1;2;1;2;X;2;1;729283;14185;558;142;2.0;58.0;803;6575;5753714;;11XX2X1212X21;535390
2025-06-05;2476;23;40.0;29.0;31.0;30.0;30.0;40.0;37.0;33.0;30.0;19;25.0;56.0;38;26.0;36.0;40.0;25.0;35.0;11.0;22.0;67.0;70;20.0;10.0;14.0;23.0;63.0;57.0;24.0;19.0;32.0;25.0;43.0;63.0;21.0;16.0;45.0;25.0;30.0;1;X;1;2;2;1;X;1;2;2;X;1;2;568311;10511;264;59;2.0;61.0;1321;12316;4483717;;1X1221X122X12;70713
2025-06-08;2477;23;24.0;25.0;51.0;38.0;26.0;36.0;46.0;28.0;26.0;85;10.0;5.0;54;25.0;21.0;28.0;24.0;48.0;51.0;22.0;27.0;41;23.0;36.0;35.0;25.0;40.0;55.0;24.0;21.0;66.0;21.0;13.0;55.0;24.0;21.0;6.0;14.0;80.0;X;2;X;1;2;1;1;2;1;2;1;1;2;46382;1560;84;26;30.0;503.0;5049;33946;5489100;;X2X1211212112;43567
2025-06-10;2478;24;53.0;25.0;22.0;19.0;27.0;54.0;75.0;17.0;8.0;19;27.0;54.0;70;18.0;12.0;65.0;22.0;13.0;24.0;30.0;46.0;44;29.0;27.0;60.0;24.0;16.0;56.0;26.0;18.0;64.0;23.0;13.0;31.0;32.0;37.0;64.0;24.0;12.0;1;1;1;X;2;1;X;1;1;X;1;X;1;83843;1066;47;0;12.0;532.0;6561;45446;3968923;;111X21X11X1X1;39326
2025-06-15;2479;24;78.0;14.0;8.0;61.0;21.0;18.0;24.0;24.0;52.0;15;19.0;66.0;36;26.0;38.0;47.0;25.0;28.0;37.0;26.0;37.0;50;25.0;25.0;35.0;28.0;37.0;51.0;26.0;23.0;18.0;21.0;61.0;55.0;22.0;23.0;17.0;21.0;62.0;X;2;2;2;1;X;1;1;X;1;X;X;1;0;76665;2026;375;0.0;11.0;227;2552;5897356;2.0;X2221X11X1XX1;737500
2025-06-18;2480;25;75.0;15.0;10.0;40.0;26.0;34.0;39.0;26.0;35.0;38;24.0;38.0;41;24.0;35.0;43.0;26.0;31.0;48.0;25.0;27.0;41;25.0;34.0;49.0;24.0;27.0;37.0;27.0;36.0;48.0;24.0;28.0;33.0;28.0;39.0;8.0;14.0;78.0;X;2;2;X;1;1;1;2;2;1;X;2;2;3237729;14074;403;91;1.0;44.0;838;7679;4330570;;X22X111221X22;296859
2025-06-21;2481;25;42.0;26.0;32.0;44.0;27.0;29.0;81.0;13.0;6.0;9;15.0;76.0;46;30.0;24.0;63.0;20.0;17.0;19.0;23.0;58.0;40;27.0;33.0;43.0;25.0;32.0;50.0;24.0;26.0;44.0;29.0;27.0;76.0;16.0;8.0;52.0;27.0;21.0;2;2;1;2;1;1;2;1;1;1;X;1;1;2081;75;0;0;519.0;8117.0;56454;221768;4262042;;2212112111X11;143
2025-06-25;2482;26;56.0;22.0;22.0;76.0;15.0;9.0;24.0;25.0;51.0;21;25.0;54.0;45;26.0;29.0;58.0;21.0;21.0;45.0;25.0;30.0;38;26.0;36.0;31.0;25.0;44.0;54.0;24.0;22.0;33.0;27.0;40.0;33.0;26.0;41.0;30.0;28.0;42.0;1;1;X;2;2;1;1;1;2;1;2;2;X;7086;122;0;0;300.0;5052.0;36053;143798;4343151;1.5;11X221112122X;1435
2025-06-29;2483;26;82.0;12.0;6.0;21.0;23.0;56.0;39.0;26.0;35.0;25;26.0;49.0;66;20.0;14.0;38.0;24.0;38.0;76.0;14.0;10.0;50;25.0;25.0;41.0;28.0;31.0;54.0;25.0;21.0;40.0;25.0;35.0;44.0;24.0;32.0;46.0;23.0;31.0;1;2;2;X;1;1;2;X;2;2;2;1;1;453641;4380;154;39;6.0;216.0;3350;27371;6616656;2.0;122X112X22211;161307
2025-07-01;2484;27;58.0;25.0;17.0;58.0;25.0;17.0;13.0;17.0;70.0;54;22.0;24.0;52;26.0;22.0;26.0;28.0;46.0;50.0;23.0;27.0;81;12.0;7.0;79.0;15.0;6.0;77.0;14.0;9.0;47.0;26.0;27.0;73.0;19.0;8.0;21.0;24.0;55.0;1;1;X;1;2;2;1;X;2;1;2;1;2;370708;4100;138;34;2.0;102.0;1645;13626;2924720;;11X1221X21212;111151
2025-07-06;2485;27;58.0;23.0;19.0;57.0;22.0;21.0;22.0;27.0;51.0;53;24.0;23.0;66;21.0;13.0;34.0;29.0;37.0;32.0;25.0;43.0;52;25.0;23.0;69.0;18.0;13.0;21.0;24.0;55.0;42.0;27.0;31.0;53.0;22.0;25.0;49.0;25.0;26.0;1;2;1;1;1;1;1;X;1;2;X;2;X;200431;4845;175;42;6.0;140.0;2109;18141;4743945;;1211111X12X2X;132252
2025-07-10;2486;28;49.0;26.0;25.0;25.0;28.0;47.0;41.0;29.0;30.0;25;28.0;47.0;38;30.0;32.0;70.0;19.0;11.0;74.0;17.0;9.0;78;15.0;7.0;37.0;30.0;33.0;39.0;29.0;32.0;24.0;28.0;48.0;39.0;29.0;32.0;62.0;20.0;18.0;1;X;2;X;X;1;1;1;1;1;2;X;1;7828;224;0;0;117.0;2304.0;19275;95291;3613336;;1X2XX111112X1;4582
2025-07-13;2487;28;18.0;22.0;60.0;62.0;22.0;16.0;58.0;22.0;20.0;20;25.0;55.0;92;6.0;2.0;19.0;22.0;59.0;39.0;25.0;36.0;26;26.0;48.0;35.0;26.0;39.0;64.0;21.0;15.0;26.0;28.0;46.0;42.0;25.0;33.0;53.0;24.0;23.0;1;1;1;1;1;2;1;2;X;1;2;1;1;13711;189;0;0;169.0;4303.0;41711;199857;5712716;2.0;11111212X1211;3189
2025-07-17;2488;29;25.0;29.0;46.0;60.0;22.0;18.0;70.0;19.0;11.0;46;29.0;25.0;52;26.0;22.0;27.0;29.0;44.0;56.0;23.0;21.0;44;27.0;29.0;45.0;28.0;27.0;28.0;25.0;47.0;57.0;25.0;18.0;46.0;25.0;29.0;55.0;27.0;18.0;X;X;1;X;2;1;2;X;1;2;1;1;X;0;17006;421;92;0.0;35.0;771;7351;4162480;2.0;XX1X212X1211X;387174
2025-07-20;2489;29;27.0;26.0;47.0;63.0;19.0;18.0;71.0;18.0;11.0;36;28.0;36.0;33;28.0;39.0;62.0;20.0;18.0;59.0;23.0;18.0;58;22.0;20.0;65.0;20.0;15.0;29.0;25.0;46.0;18.0;22.0;60.0;52.0;27.0;21.0;42.0;29.0;29.0;X;1;X;2;X;1;1;1;X;X;2;1;2;551662;3575;133;34;7.0;226.0;3314;26706;5651054;3.5;X1X2X111XX212;78167
2025-07-24;2490;30;66.0;20.0;14.0;46.0;26.0;28.0;39.0;26.0;35.0;42;27.0;31.0;40;30.0;30.0;68.0;19.0;13.0;21.0;26.0;53.0;21;22.0;57.0;46.0;28.0;26.0;58.0;24.0;18.0;38.0;29.0;33.0;40.0;28.0;32.0;31.0;28.0;41.0;1;X;2;X;X;X;2;X;X;1;2;1;1;1030919;18173;634;142;1.0;32.0;500;4638;4066742;;1X2XXX2XX1211;377979
2025-07-27;2491;30;23.0;23.0;54.0;61.0;21.0;18.0;20.0;23.0;57.0;41;25.0;34.0;52;23.0;25.0;35.0;24.0;41.0;56.0;24.0;20.0;53;24.0;23.0;39.0;29.0;32.0;43.0;25.0;32.0;54.0;23.0;23.0;58.0;22.0;20.0;58.0;21.0;21.0;X;1;2;X;1;2;2;1;X;1;1;2;1;34021;700;32;0;42.0;1150.0;13457;83215;5636776;;X12X1221X1121;40488
2025-07-31;2492;31;29.0;26.0;45.0;45.0;28.0;27.0;42.0;28.0;30.0;26;26.0;48.0;59;24.0;17.0;46.0;24.0;30.0;34.0;29.0;37.0;37;27.0;36.0;41.0;29.0;30.0;50.0;25.0;25.0;47.0;28.0;25.0;40.0;27.0;33.0;49.0;27.0;24.0;1;X;X;X;1;1;X;1;1;X;X;2;2;753436;13541;669;171;3.0;56.0;618;5031;5303085;2.0;1XXX11X11XX22;786737
2025-08-03;2493;31;60.0;21.0;19.0;34.0;24.0;42.0;75.0;15.0;10.0;63;20.0;17.0;33;27.0;40.0;30.0;29.0;41.0;45.0;25.0;30.0;41;26.0;33.0;56.0;22.0;22.0;47.0;23.0;30.0;45.0;24.0;31.0;37.0;25.0;38.0;24.0;25.0;51.0;X;2;1;2;X;2;X;1;1;1;X;1;2;160322;2554;100;29;10.0;354.0;4896;35309;6324341;;X212X2X111X12;146070
2025-08-07;2494;32;39.0;27.0;34.0;57.0;25.0;18.0;38.0;25.0;37.0;66;21.0;13.0;35;26.0;39.0;62.0;20.0;18.0;43.0;26.0;31.0;62;23.0;15.0;48.0;28.0;24.0;73.0;18.0;9.0;42.0;26.0;32.0;41.0;27.0;32.0;21.0;25.0;54.0;2;1;X;X;2;X;2;1;2;X;1;2;1;1236847;27908;953;211;1.0;25.0;399;3743;4879081;;21XX2X212X121;858448
2025-08-10;2495;32;17.0;23.0;60.0;84.0;11.0;5.0;21.0;21.0;58.0;30;25.0;45.0;57;22.0;21.0;62.0;21.0;17.0;62.0;21.0;17.0;53;25.0;22.0;23.0;25.0;52.0;61.0;21.0;18.0;32.0;26.0;42.0;29.0;27.0;44.0;34.0;23.0;43.0;X;1;2;X;1;2;1;1;1;1;1;X;2;65772;1698;79;22;26.0;568.0;6600;47800;6745862;;X12X1211111X2;39649
2025-08-14;2496;33;63.0;21.0;16.0;38.0;28.0;34.0;46.0;28.0;26.0;70;20.0;10.0;39;25.0;36.0;27.0;25.0;48.0;58.0;22.0;20.0;55;24.0;21.0;29.0;27.0;44.0;55.0;23.0;22.0;72.0;17.0;11.0;30.0;25.0;45.0;43.0;27.0;30.0;2;1;2;1;2;2;1;X;X;X;1;X;X;360919;8851;356;91;3.0;69.0;935;7579;4271239;;2121221XXX1XX;258245
2025-08-17;2497;33;26.0;26.0;48.0;61.0;22.0;17.0;46.0;28.0;26.0;50;28.0;22.0;62;23.0;15.0;57.0;26.0;17.0;15.0;23.0;62.0;11;16.0;73.0;28.0;27.0;45.0;51.0;24.0;25.0;58.0;21.0;21.0;42.0;27.0;31.0;40.0;25.0;35.0;2;X;1;1;1;2;1;2;X;2;2;X;X;547340;10646;482;126;4.0;116.0;1395;11101;8636542;;2X111212X22XX;524915
2025-08-21;2498;34;59.0;23.0;18.0;45.0;27.0;28.0;37.0;29.0;34.0;60;22.0;18.0;32;24.0;44.0;37.0;25.0;38.0;62.0;23.0;15.0;30;28.0;42.0;31.0;26.0;43.0;44.0;26.0;30.0;29.0;24.0;47.0;36.0;25.0;39.0;47.0;26.0;27.0;1;1;X;1;2;1;1;1;2;X;1;X;1;31609;928;48;16;34.0;653.0;6853;42996;4239507;;11X121112X1X1;13185
2025-08-24;2499;34;28.0;26.0;46.0;41.0;29.0;30.0;30.0;29.0;41.0;66;21.0;13.0;39;28.0;33.0;30.0;29.0;41.0;40.0;29.0;31.0;52;27.0;21.0;53.0;23.0;24.0;34.0;26.0;40.0;24.0;27.0;49.0;55.0;24.0;21.0;34.0;25.0;41.0;X;X;1;1;1;X;1;X;X;1;2;X;2;549318;10872;428;104;4.0;114.0;1576;13428;8667752;;XX111X1XX12X2;442813
2025-08-28;2500;35;61.0;24.0;15.0;48.0;25.0;27.0;55.0;23.0;22.0;35;28.0;37.0;59;21.0;20.0;43.0;28.0;29.0;38.0;27.0;35.0;23;24.0;53.0;31.0;27.0;42.0;41.0;27.0;32.0;43.0;27.0;30.0;43.0;26.0;31.0;31.0;27.0;42.0;1;1;1;X;1;1;2;X;1;2;2;2;X;138787;2783;127;36;8.0;225.0;2689;19403;4379897;;111X112X1222X;71747
2025-08-31;2501;35;43.0;28.0;29.0;24.0;24.0;52.0;49.0;27.0;24.0;56;25.0;19.0;22;27.0;51.0;66.0;20.0;14.0;30.0;29.0;41.0;36;27.0;37.0;42.0;29.0;29.0;32.0;30.0;38.0;36.0;24.0;40.0;54.0;22.0;24.0;78.0;14.0;8.0;1;1;2;2;2;1;X;X;1;2;1;1;1;182782;3622;137;35;13.0;370.0;5306;42631;9373469;;112221XX12111;60154
2025-09-04;2502;36;14.0;22.0;64.0;75.0;17.0;8.0;26.0;30.0;44.0;78;15.0;7.0;78;16.0;6.0;83.0;12.0;5.0;40.0;32.0;28.0;74;19.0;7.0;29.0;29.0;42.0;61.0;23.0;16.0;12.0;21.0;67.0;63.0;22.0;15.0;18.0;24.0;58.0;1;X;2;1;1;1;X;1;X;X;2;1;2;20882;372;16;0;64.0;2022.0;24364;140398;5272179;;1X2111X1XX212;9040
2025-09-07;2503;36;20.0;22.0;58.0;85.0;11.0;4.0;57.0;25.0;18.0;86;10.0;4.0;24;28.0;48.0;56.0;23.0;21.0;39.0;30.0;31.0;28;30.0;42.0;25.0;29.0;46.0;64.0;20.0;16.0;28.0;27.0;45.0;25.0;26.0;49.0;62.0;22.0;16.0;2;1;1;1;2;2;X;X;X;X;X;1;1;110800;1043;45;0;26.0;1094.0;13755;89792;7984570;2.5;211122XXXXX11;41103
2025-09-09;2504;37;19.0;26.0;55.0;88.0;9.0;3.0;91.0;7.0;2.0;19;26.0;55.0;15;22.0;63.0;70.0;20.0;10.0;16.0;24.0;60.0;42;28.0;30.0;30.0;27.0;43.0;30.0;29.0;41.0;28.0;34.0;38.0;42.0;32.0;26.0;39.0;31.0;30.0;2;1;1;2;2;1;X;2;1;X;1;2;2;35470;513;30;0;75.0;1498.0;13704;76008;5375777;2.5;211221X21X122;12315
2025-09-14;2505;37;58.0;22.0;20.0;10.0;18.0;72.0;50.0;26.0;24.0;27;27.0;46.0;32;30.0;38.0;78.0;14.0;8.0;29.0;27.0;44.0;40;29.0;31.0;53.0;22.0;25.0;42.0;28.0;30.0;35.0;26.0;39.0;28.0;26.0;46.0;37.0;26.0;37.0;1;2;1;1;2;1;X;1;2;1;1;X;1;69432;1220;60;19;52.0;1265.0;13842;89665;10796568;3.0;121121X1211X1;22590
2025-09-17;2506;38;24.0;25.0;51.0;57.0;22.0;21.0;59.0;22.0;19.0;68;19.0;13.0;72;17.0;11.0;55.0;23.0;22.0;19.0;23.0;58.0;29;26.0;45.0;36.0;25.0;39.0;57.0;23.0;20.0;31.0;24.0;45.0;46.0;24.0;30.0;86.0;10.0;4.0;2;1;1;1;1;2;1;X;1;1;2;1;1;9381;191;0;0;131.0;3622.0;36106;176757;4848187;;2111121X11211;2089
2025-09-21;2507;38;51.0;25.0;24.0;38.0;27.0;35.0;26.0;29.0;45.0;26;27.0;47.0;37;30.0;33.0;36.0;29.0;35.0;18.0;26.0;56.0;46;31.0;23.0;28.0;24.0;48.0;37.0;27.0;36.0;60.0;20.0;20.0;40.0;25.0;35.0;60.0;21.0;19.0;X;X;X;2;X;2;X;1;1;1;X;X;2;0;517253;8298;1264;0.0;3.0;102;1394;10851469;4.0;XXX2X2X111XX2;1328360
2025-09-24;2508;39;54.0;24.0;22.0;31.0;26.0;43.0;43.0;27.0;30.0;43;26.0;31.0;34;26.0;40.0;55.0;22.0;23.0;33.0;26.0;41.0;63;22.0;15.0;41.0;31.0;28.0;54.0;26.0;20.0;27.0;25.0;48.0;42.0;25.0;33.0;33.0;25.0;42.0;2;2;X;1;X;1;1;1;X;1;X;X;X;1123614;7616;292;73;5.0;126.0;1792;14811;6710988;5.0;22X1X111X1XXX;276515
2025-09-28;2509;39;28.0;27.0;45.0;41.0;30.0;29.0;40.0;29.0;31.0;66;22.0;12.0;25;29.0;46.0;29.0;30.0;41.0;34.0;30.0;36.0;55;25.0;20.0;74.0;17.0;9.0;44.0;27.0;29.0;43.0;26.0;31.0;33.0;25.0;42.0;47.0;26.0;27.0;2;1;1;1;X;X;1;1;1;X;2;2;X;27187;640;34;0;88.0;;21246;121154;9437961;;2111XX111X22X;22145
2025-10-01;2510;40;49.0;23.0;28.0;16.0;20.0;64.0;79.0;14.0;7.0;41;27.0;32.0;52;23.0;25.0;53.0;25.0;22.0;53.0;25.0;22.0;46;27.0;27.0;34.0;26.0;40.0;35.0;27.0;38.0;46.0;28.0;26.0;51.0;25.0;24.0;22.0;25.0;53.0;2;X;1;X;X;1;1;X;2;2;X;1;X;442159;4397;180;49;8.0;257.0;3418;25715;7903774;3.0;2X1XX11X22X1X;233490
2025-10-05;2511;40;19.0;22.0;59.0;62.0;22.0;16.0;58.0;23.0;19.0;37;29.0;34.0;24;26.0;50.0;37.0;29.0;34.0;32.0;28.0;40.0;21;25.0;54.0;46.0;28.0;26.0;36.0;29.0;35.0;23.0;23.0;54.0;47.0;26.0;27.0;31.0;25.0;44.0;2;1;1;1;X;X;2;X;2;2;X;X;1;326890;5423;242;67;8.0;272.0;3317;24857;10316074;;2111XX2X22XX1;266598
2025-10-09;2512;41;35.0;31.0;34.0;33.0;30.0;37.0;21.0;27.0;52.0;27;29.0;44.0;75;17.0;8.0;62.0;23.0;15.0;38.0;29.0;33.0;41;29.0;30.0;83.0;12.0;5.0;33.0;31.0;36.0;30.0;30.0;40.0;16.0;23.0;61.0;53.0;26.0;21.0;1;X;X;1;1;1;2;X;X;1;2;2;X;1247024;9636;318;74;1.0;73.0;1205;10661;4919228;;1XX1112XX122X;282575
2025-10-12;2513;41;55.0;26.0;19.0;85.0;11.0;4.0;29.0;26.0;45.0;12;22.0;66.0;10;19.0;71.0;46.0;29.0;25.0;37.0;30.0;33.0;30;29.0;41.0;75.0;16.0;9.0;22.0;26.0;52.0;22.0;24.0;54.0;4.0;12.0;84.0;9.0;16.0;75.0;1;1;1;2;1;1;2;1;2;X;2;X;2;566236;8711;318;73;3.0;110.0;1640;14894;6701024;;111211212X2X2;197125
2025-10-14;2514;42;78.0;14.0;8.0;67.0;21.0;12.0;2.0;7.0;91.0;81;13.0;6.0;58;24.0;18.0;6.0;15.0;79.0;79.0;14.0;7.0;56;26.0;18.0;47.0;27.0;26.0;41.0;32.0;27.0;26.0;26.0;48.0;56.0;24.0;20.0;39.0;25.0;36.0;X;1;2;1;1;2;1;X;1;2;X;1;X;6483;183;0;0;129.0;;23525;116037;3299070;;X121121X12X1X;6346
2025-10-19;2515;42;60.0;21.0;19.0;47.0;25.0;28.0;53.0;24.0;23.0;62;22.0;16.0;29;28.0;43.0;47.0;30.0;23.0;11.0;21.0;68.0;33;28.0;39.0;44.0;28.0;28.0;38.0;25.0;37.0;53.0;24.0;23.0;36.0;26.0;38.0;47.0;25.0;28.0;2;2;X;1;2;X;2;2;X;X;1;X;1;566255;6250;247;63;6.0;235.0;3241;26308;10272609;3.0;22X12X22XX1X1;188773
2025-10-22;2516;43;64.0;20.0;16.0;19.0;21.0;60.0;77.0;14.0;9.0;77;14.0;9.0;33;26.0;41.0;65.0;19.0;16.0;45.0;26.0;29.0;19;25.0;56.0;48.0;27.0;25.0;33.0;29.0;38.0;51.0;26.0;23.0;29.0;27.0;44.0;23.0;25.0;52.0;1;2;1;1;X;X;1;2;2;1;1;X;X;34362;892;43;0;35.0;760.0;8594;55157;4744337;;1211XX12211XX;20114
